trace_index,trace_is_fit,fitness,produced_tokens,consumed_tokens,missing_tokens,remaining_tokens
839,True,1.0,26,26,0,0
840,True,1.0,26,26,0,0
841,True,1.0,30,30,0,0
842,True,1.0,34,34,0,0
843,True,1.0,32,32,0,0
844,True,1.0,430,430,0,0
845,True,1.0,114,114,0,0
846,True,1.0,5522,5522,0,0
847,True,1.0,26,26,0,0
848,True,1.0,38,38,0,0
849,True,1.0,78,78,0,0
850,False,0.9946332737030411,559,559,3,3
851,True,1.0,32,32,0,0
852,True,1.0,26,26,0,0
853,True,1.0,24,24,0,0
854,True,1.0,40,40,0,0
855,True,1.0,120,120,0,0
856,True,1.0,136,136,0,0
857,True,1.0,28,28,0,0
858,True,1.0,30,30,0,0
859,True,1.0,102,102,0,0
860,True,1.0,30,30,0,0
861,True,1.0,32,32,0,0
862,True,1.0,48,48,0,0
863,True,1.0,68,68,0,0
864,False,0.9659090909090909,352,352,12,12
865,True,1.0,24,24,0,0
866,True,1.0,46,46,0,0
867,True,1.0,36,36,0,0
868,True,1.0,50,50,0,0
869,True,1.0,34,34,0,0
870,True,1.0,34,34,0,0
871,True,1.0,10,10,0,0
872,True,1.0,34,34,0,0
873,True,1.0,110,110,0,0
874,True,1.0,26,26,0,0
875,True,1.0,34,34,0,0
876,True,1.0,28,28,0,0
877,True,1.0,58,58,0,0
878,True,1.0,106,106,0,0
879,False,0.9704918032786886,610,610,18,18
880,True,1.0,28,28,0,0
881,True,1.0,26,26,0,0
882,True,1.0,498,498,0,0
883,True,1.0,28,28,0,0
884,True,1.0,30,30,0,0
885,True,1.0,56,56,0,0
886,True,1.0,30,30,0,0
887,True,1.0,122,122,0,0
888,True,1.0,32,32,0,0
889,True,1.0,28,28,0,0
890,True,1.0,114,114,0,0
891,True,1.0,26,26,0,0
892,True,1.0,40,40,0,0
893,True,1.0,26,26,0,0
894,True,1.0,42,42,0,0
895,True,1.0,30,30,0,0
896,True,1.0,42,42,0,0
897,True,1.0,18,18,0,0
898,True,1.0,30,30,0,0
899,True,1.0,40,40,0,0
900,True,1.0,414,414,0,0
901,True,1.0,26,26,0,0
902,True,1.0,28,28,0,0
903,True,1.0,30,30,0,0
904,True,1.0,20,20,0,0
905,True,1.0,22,22,0,0
906,True,1.0,30,30,0,0
907,True,1.0,30,30,0,0
908,True,1.0,30,30,0,0
909,True,1.0,26,26,0,0
910,True,1.0,58,58,0,0
911,True,1.0,28,28,0,0
912,True,1.0,24,24,0,0
913,True,1.0,40,40,0,0
914,True,1.0,22,22,0,0
915,True,1.0,102,102,0,0
916,False,0.99961962723469,2629,2629,1,1
917,True,1.0,24,24,0,0
918,True,1.0,30,30,0,0
919,False,0.9945945945945946,1850,1850,10,10
920,True,1.0,80,80,0,0
921,True,1.0,32,32,0,0
922,True,1.0,42,42,0,0
923,True,1.0,24,24,0,0
924,True,1.0,36,36,0,0
925,True,1.0,24,24,0,0
926,True,1.0,24,24,0,0
927,True,1.0,42,42,0,0
928,True,1.0,34,34,0,0
929,True,1.0,24,24,0,0
930,False,0.9965457685664939,4632,4632,16,16
931,True,1.0,330,330,0,0
932,True,1.0,106,106,0,0
933,True,1.0,78,78,0,0
934,True,1.0,94,94,0,0
935,True,1.0,24,24,0,0
936,True,1.0,32,32,0,0
937,True,1.0,58,58,0,0
938,True,1.0,50,50,0,0
939,True,1.0,32,32,0,0
940,True,1.0,20,20,0,0
941,True,1.0,84,84,0,0
942,True,1.0,22,22,0,0
943,True,1.0,26,26,0,0
944,True,1.0,202,202,0,0
945,False,0.9951456310679612,412,412,2,2
946,True,1.0,38,38,0,0
947,True,1.0,38,38,0,0
948,True,1.0,70,70,0,0
949,True,1.0,42,42,0,0
950,True,1.0,26,26,0,0
951,True,1.0,114,114,0,0
952,True,1.0,40,40,0,0
953,True,1.0,30,30,0,0
954,True,1.0,38,38,0,0
955,True,1.0,36,36,0,0
956,True,1.0,36,36,0,0
957,True,1.0,30,30,0,0
958,True,1.0,26,26,0,0
959,True,1.0,58,58,0,0
960,True,1.0,30,30,0,0
961,True,1.0,28,28,0,0
962,True,1.0,38,38,0,0
963,True,1.0,100,100,0,0
964,True,1.0,32,32,0,0
965,False,0.9981308411214953,535,535,1,1
966,True,1.0,24,24,0,0
967,True,1.0,30,30,0,0
968,True,1.0,56,56,0,0
969,True,1.0,28,28,0,0
970,True,1.0,62,62,0,0
971,False,0.9808541973490427,679,679,13,13
972,True,1.0,26,26,0,0
973,True,1.0,346,346,0,0
974,True,1.0,28,28,0,0
975,True,1.0,24,24,0,0
976,True,1.0,110,110,0,0
977,True,1.0,34,34,0,0
978,True,1.0,28,28,0,0
979,True,1.0,38,38,0,0
980,True,1.0,30,30,0,0
981,True,1.0,92,92,0,0
982,True,1.0,30,30,0,0
983,True,1.0,24,24,0,0
984,True,1.0,36,36,0,0
985,True,1.0,30,30,0,0
986,True,1.0,90,90,0,0
987,True,1.0,32,32,0,0
988,True,1.0,42,42,0,0
989,True,1.0,24,24,0,0
990,True,1.0,30,30,0,0
991,True,1.0,28,28,0,0
992,False,0.989075018208303,1373,1373,15,15
993,True,1.0,28,28,0,0
994,True,1.0,38,38,0,0
995,True,1.0,34,34,0,0
996,False,0.9743589743589743,117,117,3,3
997,True,1.0,24,24,0,0
998,True,1.0,34,34,0,0
999,True,1.0,44,44,0,0
1000,True,1.0,24,24,0,0
1001,True,1.0,42,42,0,0
1002,True,1.0,30,30,0,0
1003,True,1.0,154,154,0,0
1004,True,1.0,32,32,0,0
1005,True,1.0,34,34,0,0
1006,True,1.0,26,26,0,0
1007,False,0.9884393063583815,346,346,4,4
1008,True,1.0,46,46,0,0
1009,True,1.0,40,40,0,0
1010,True,1.0,262,262,0,0
1011,True,1.0,24,24,0,0
1012,True,1.0,30,30,0,0
1013,True,1.0,24,24,0,0
1014,True,1.0,42,42,0,0
1015,True,1.0,26,26,0,0
1016,True,1.0,50,50,0,0
1017,True,1.0,32,32,0,0
1018,True,1.0,28,28,0,0
1019,True,1.0,26,26,0,0
1020,True,1.0,26,26,0,0
1021,True,1.0,46,46,0,0
1022,True,1.0,26,26,0,0
1023,True,1.0,26,26,0,0
1024,True,1.0,26,26,0,0
1025,True,1.0,30,30,0,0
1026,True,1.0,46,46,0,0
1027,True,1.0,24,24,0,0
1028,True,1.0,36,36,0,0
1029,True,1.0,60,60,0,0
1030,True,1.0,136,136,0,0
1031,True,1.0,50,50,0,0
1032,True,1.0,32,32,0,0
1033,True,1.0,24,24,0,0
1034,True,1.0,24,24,0,0
1035,True,1.0,34,34,0,0
1036,True,1.0,30,30,0,0
1037,False,0.9959183673469387,245,245,1,1
1038,True,1.0,350,350,0,0
1039,True,1.0,34,34,0,0
1040,True,1.0,32,32,0,0
1041,True,1.0,36,36,0,0
1042,True,1.0,24,24,0,0
1043,True,1.0,24,24,0,0
1044,True,1.0,28,28,0,0
1045,True,1.0,24,24,0,0
1046,True,1.0,28,28,0,0
1047,True,1.0,34,34,0,0
1048,True,1.0,38,38,0,0
1049,True,1.0,26,26,0,0
1050,True,1.0,114,114,0,0
1051,True,1.0,52,52,0,0
1052,True,1.0,36,36,0,0
1053,True,1.0,28,28,0,0
1054,True,1.0,24,24,0,0
1055,True,1.0,32,32,0,0
1056,True,1.0,38,38,0,0
1057,True,1.0,26,26,0,0
1058,True,1.0,24,24,0,0
1059,True,1.0,26,26,0,0
1060,True,1.0,26,26,0,0
1061,False,0.9734513274336283,339,339,9,9
1062,True,1.0,26,26,0,0
1063,True,1.0,24,24,0,0
1064,True,1.0,30,30,0,0
1065,False,0.9827586206896551,116,116,2,2
1066,True,1.0,38,38,0,0
1067,True,1.0,24,24,0,0
1068,True,1.0,406,406,0,0
1069,True,1.0,64,64,0,0
1070,True,1.0,82,82,0,0
1071,True,1.0,34,34,0,0
1072,True,1.0,354,354,0,0
1073,True,1.0,28,28,0,0
1074,True,1.0,30,30,0,0
1075,True,1.0,50,50,0,0
1076,True,1.0,34,34,0,0
1077,True,1.0,32,32,0,0
1078,True,1.0,40,40,0,0
1079,True,1.0,18,18,0,0
1080,True,1.0,82,82,0,0
1081,False,0.9984034060670569,1879,1879,3,3
1082,True,1.0,30,30,0,0
1083,True,1.0,46,46,0,0
1084,True,1.0,32,32,0,0
1085,True,1.0,32,32,0,0
1086,True,1.0,320,320,0,0
1087,True,1.0,34,34,0,0
1088,True,1.0,38,38,0,0
1089,True,1.0,24,24,0,0
1090,True,1.0,24,24,0,0
1091,True,1.0,114,114,0,0
1092,True,1.0,26,26,0,0
1093,True,1.0,30,30,0,0
1094,True,1.0,38,38,0,0
1095,True,1.0,24,24,0,0
1096,True,1.0,246,246,0,0
1097,True,1.0,114,114,0,0
1098,True,1.0,32,32,0,0
1099,True,1.0,28,28,0,0
1100,True,1.0,26,26,0,0
1101,True,1.0,24,24,0,0
1102,True,1.0,374,374,0,0
1103,True,1.0,80,80,0,0
1104,True,1.0,24,24,0,0
1105,True,1.0,24,24,0,0
1106,True,1.0,200,200,0,0
1107,True,1.0,30,30,0,0
1108,True,1.0,294,294,0,0
1109,True,1.0,594,594,0,0
1110,True,1.0,24,24,0,0
1111,False,0.9847560975609756,656,656,10,10
1112,True,1.0,24,24,0,0
1113,True,1.0,24,24,0,0
1114,True,1.0,26,26,0,0
1115,True,1.0,28,28,0,0
1116,True,1.0,102,102,0,0
1117,True,1.0,34,34,0,0
1118,True,1.0,24,24,0,0
1119,True,1.0,368,368,0,0
1120,True,1.0,14,14,0,0
1121,True,1.0,24,24,0,0
1122,True,1.0,24,24,0,0
1123,True,1.0,28,28,0,0
1124,True,1.0,108,108,0,0
1125,True,1.0,30,30,0,0
1126,True,1.0,22,22,0,0
1127,True,1.0,42,42,0,0
1128,True,1.0,42,42,0,0
1129,False,0.9822485207100592,338,338,6,6
1130,True,1.0,34,34,0,0
1131,True,1.0,116,116,0,0
1132,True,1.0,28,28,0,0
1133,True,1.0,194,194,0,0
1134,True,1.0,108,108,0,0
1135,True,1.0,30,30,0,0
1136,True,1.0,24,24,0,0
1137,True,1.0,26,26,0,0
1138,True,1.0,486,486,0,0
1139,True,1.0,24,24,0,0
1140,False,0.993158953722334,2485,2485,17,17
1141,True,1.0,30,30,0,0
1142,True,1.0,24,24,0,0
1143,True,1.0,32,32,0,0
1144,True,1.0,176,176,0,0
1145,True,1.0,38,38,0,0
1146,True,1.0,26,26,0,0
1147,True,1.0,36,36,0,0
1148,True,1.0,22,22,0,0
1149,True,1.0,28,28,0,0
1150,True,1.0,94,94,0,0
1151,True,1.0,20,20,0,0
1152,True,1.0,40,40,0,0
1153,True,1.0,180,180,0,0
1154,True,1.0,46,46,0,0
1155,True,1.0,30,30,0,0
1156,False,0.9938208032955715,1942,1942,12,12
1157,True,1.0,32,32,0,0
1158,True,1.0,26,26,0,0
1159,True,1.0,26,26,0,0
1160,True,1.0,74,74,0,0
1161,True,1.0,30,30,0,0
1162,True,1.0,38,38,0,0
1163,True,1.0,32,32,0,0
1164,True,1.0,32,32,0,0
1165,True,1.0,26,26,0,0
1166,True,1.0,26,26,0,0
1167,True,1.0,32,32,0,0
1168,True,1.0,30,30,0,0
1169,True,1.0,30,30,0,0
1170,True,1.0,212,212,0,0
1171,True,1.0,46,46,0,0
1172,True,1.0,30,30,0,0
1173,True,1.0,38,38,0,0
1174,True,1.0,30,30,0,0
1175,True,1.0,134,134,0,0
1176,True,1.0,132,132,0,0
1177,True,1.0,58,58,0,0
1178,True,1.0,48,48,0,0
1179,True,1.0,34,34,0,0
1180,False,0.9970188804239815,3019,3019,9,9
1181,True,1.0,118,118,0,0
1182,True,1.0,24,24,0,0
1183,True,1.0,24,24,0,0
1184,True,1.0,146,146,0,0
1185,True,1.0,28,28,0,0
1186,True,1.0,32,32,0,0
1187,True,1.0,26,26,0,0
1188,True,1.0,134,134,0,0
1189,True,1.0,52,52,0,0
1190,True,1.0,30,30,0,0
1191,True,1.0,56,56,0,0
1192,True,1.0,32,32,0,0
1193,True,1.0,32,32,0,0
1194,True,1.0,50,50,0,0
1195,True,1.0,24,24,0,0
1196,True,1.0,28,28,0,0
1197,True,1.0,26,26,0,0
1198,True,1.0,76,76,0,0
1199,True,1.0,116,116,0,0
1200,True,1.0,26,26,0,0
1201,True,1.0,24,24,0,0
1202,True,1.0,38,38,0,0
1203,True,1.0,110,110,0,0
1204,True,1.0,44,44,0,0
1205,True,1.0,24,24,0,0
1206,True,1.0,26,26,0,0
1207,True,1.0,26,26,0,0
1208,True,1.0,106,106,0,0
1209,True,1.0,50,50,0,0
1210,False,0.9939172749391727,1644,1644,10,10
1211,True,1.0,66,66,0,0
1212,True,1.0,30,30,0,0
1213,True,1.0,24,24,0,0
1214,True,1.0,114,114,0,0
1215,True,1.0,24,24,0,0
1216,True,1.0,38,38,0,0
1217,True,1.0,36,36,0,0
1218,True,1.0,32,32,0,0
1219,True,1.0,30,30,0,0
1220,True,1.0,40,40,0,0
1221,True,1.0,30,30,0,0
1222,True,1.0,28,28,0,0
1223,True,1.0,36,36,0,0
1224,True,1.0,70,70,0,0
1225,True,1.0,36,36,0,0
1226,True,1.0,28,28,0,0
1227,True,1.0,34,34,0,0
1228,True,1.0,24,24,0,0
1229,True,1.0,38,38,0,0
1230,True,1.0,24,24,0,0
1231,True,1.0,36,36,0,0
1232,True,1.0,32,32,0,0
1233,True,1.0,30,30,0,0
1234,True,1.0,32,32,0,0
1235,True,1.0,60,60,0,0
1236,True,1.0,70,70,0,0
1237,True,1.0,38,38,0,0
1238,True,1.0,38,38,0,0
1239,True,1.0,40,40,0,0
1240,True,1.0,70,70,0,0
1241,True,1.0,20,20,0,0
1242,True,1.0,24,24,0,0
1243,False,0.9953488372093023,215,215,1,1
1244,True,1.0,24,24,0,0
1245,True,1.0,54,54,0,0
1246,True,1.0,34,34,0,0
1247,True,1.0,24,24,0,0
1248,True,1.0,38,38,0,0
1249,True,1.0,34,34,0,0
1250,True,1.0,48,48,0,0
1251,False,0.9852216748768473,203,203,3,3
1252,True,1.0,24,24,0,0
1253,True,1.0,32,32,0,0
1254,True,1.0,24,24,0,0
1255,True,1.0,24,24,0,0
1256,True,1.0,28,28,0,0
1257,True,1.0,30,30,0,0
1258,True,1.0,36,36,0,0
1259,True,1.0,34,34,0,0
1260,False,0.999490575649516,1963,1963,1,1
1261,True,1.0,30,30,0,0
1262,True,1.0,50,50,0,0
1263,True,1.0,28,28,0,0
1264,True,1.0,32,32,0,0
1265,True,1.0,30,30,0,0
1266,False,0.9859154929577465,71,71,1,1
1267,True,1.0,66,66,0,0
1268,True,1.0,54,54,0,0
1269,True,1.0,54,54,0,0
1270,True,1.0,26,26,0,0
1271,False,0.9929971988795518,2856,2856,20,20
1272,True,1.0,196,196,0,0
1273,True,1.0,26,26,0,0
1274,True,1.0,52,52,0,0
1275,True,1.0,46,46,0,0
1276,True,1.0,30,30,0,0
1277,True,1.0,26,26,0,0
1278,True,1.0,34,34,0,0
1279,True,1.0,34,34,0,0
1280,True,1.0,26,26,0,0
1281,True,1.0,30,30,0,0
1282,True,1.0,36,36,0,0
1283,True,1.0,146,146,0,0
1284,True,1.0,40,40,0,0
1285,True,1.0,510,510,0,0
1286,False,0.998849252013809,869,869,1,1
1287,True,1.0,28,28,0,0
1288,True,1.0,42,42,0,0
1289,True,1.0,26,26,0,0
1290,False,0.9808612440191388,836,836,16,16
1291,True,1.0,26,26,0,0
1292,True,1.0,52,52,0,0
1293,True,1.0,36,36,0,0
1294,True,1.0,44,44,0,0
1295,True,1.0,44,44,0,0
1296,True,1.0,30,30,0,0
1297,True,1.0,24,24,0,0
1298,True,1.0,44,44,0,0
1299,True,1.0,24,24,0,0
1300,True,1.0,294,294,0,0
1301,True,1.0,238,238,0,0
1302,True,1.0,28,28,0,0
1303,True,1.0,112,112,0,0
1304,True,1.0,26,26,0,0
1305,True,1.0,50,50,0,0
1306,True,1.0,26,26,0,0
1307,True,1.0,30,30,0,0
1308,True,1.0,32,32,0,0
1309,True,1.0,30,30,0,0
1310,True,1.0,36,36,0,0
1311,True,1.0,28,28,0,0
1312,True,1.0,54,54,0,0
1313,True,1.0,30,30,0,0
1314,True,1.0,58,58,0,0
1315,True,1.0,30,30,0,0
1316,False,0.9975845410628019,2484,2484,6,6
1317,True,1.0,42,42,0,0
1318,True,1.0,206,206,0,0
1319,True,1.0,46,46,0,0
1320,True,1.0,26,26,0,0
1321,True,1.0,98,98,0,0
1322,True,1.0,40,40,0,0
1323,False,0.9975887013434378,2903,2903,7,7
1324,True,1.0,46,46,0,0
1325,True,1.0,24,24,0,0
1326,True,1.0,28,28,0,0
1327,True,1.0,38,38,0,0
1328,False,0.9938176197836167,2588,2588,16,16
1329,True,1.0,78,78,0,0
1330,True,1.0,34,34,0,0
1331,True,1.0,34,34,0,0
1332,True,1.0,138,138,0,0
1333,True,1.0,30,30,0,0
1334,True,1.0,46,46,0,0
1335,True,1.0,26,26,0,0
1336,True,1.0,62,62,0,0
1337,True,1.0,50,50,0,0
1338,True,1.0,30,30,0,0
1339,True,1.0,40,40,0,0
1340,True,1.0,32,32,0,0
1341,True,1.0,374,374,0,0
1342,True,1.0,26,26,0,0
1343,True,1.0,24,24,0,0
1344,True,1.0,28,28,0,0
1345,True,1.0,70,70,0,0
1346,True,1.0,170,170,0,0
1347,True,1.0,28,28,0,0
1348,True,1.0,28,28,0,0
1349,False,0.9922480620155039,2451,2451,19,19
1350,True,1.0,28,28,0,0
1351,True,1.0,50,50,0,0
1352,True,1.0,24,24,0,0
1353,True,1.0,30,30,0,0
1354,True,1.0,50,50,0,0
1355,True,1.0,198,198,0,0
1356,True,1.0,24,24,0,0
1357,True,1.0,28,28,0,0
1358,True,1.0,24,24,0,0
1359,True,1.0,34,34,0,0
1360,True,1.0,34,34,0,0
1361,True,1.0,38,38,0,0
1362,True,1.0,114,114,0,0
1363,True,1.0,214,214,0,0
1364,True,1.0,34,34,0,0
1365,True,1.0,26,26,0,0
1366,True,1.0,58,58,0,0
1367,True,1.0,24,24,0,0
1368,True,1.0,56,56,0,0
1369,True,1.0,24,24,0,0
1370,True,1.0,24,24,0,0
1371,True,1.0,28,28,0,0
1372,True,1.0,654,654,0,0
1373,True,1.0,150,150,0,0
1374,True,1.0,36,36,0,0
1375,True,1.0,54,54,0,0
1376,True,1.0,26,26,0,0
1377,False,0.9922480620155039,129,129,1,1
1378,True,1.0,24,24,0,0
1379,True,1.0,30,30,0,0
1380,True,1.0,28,28,0,0
1381,True,1.0,28,28,0,0
1382,False,0.9967663702506063,2474,2474,8,8
1383,True,1.0,36,36,0,0
1384,True,1.0,24,24,0,0
1385,True,1.0,24,24,0,0
1386,True,1.0,132,132,0,0
1387,True,1.0,34,34,0,0
1388,True,1.0,30,30,0,0
1389,True,1.0,32,32,0,0
1390,True,1.0,32,32,0,0
1391,True,1.0,26,26,0,0
1392,True,1.0,28,28,0,0
1393,True,1.0,148,148,0,0
1394,True,1.0,28,28,0,0
1395,True,1.0,28,28,0,0
1396,True,1.0,42,42,0,0
1397,True,1.0,32,32,0,0
1398,True,1.0,26,26,0,0
1399,True,1.0,104,104,0,0
1400,True,1.0,28,28,0,0
1401,True,1.0,28,28,0,0
1402,True,1.0,142,142,0,0
1403,True,1.0,24,24,0,0
1404,True,1.0,26,26,0,0
1405,True,1.0,24,24,0,0
1406,True,1.0,40,40,0,0
1407,True,1.0,70,70,0,0
1408,True,1.0,22,22,0,0
1409,True,1.0,70,70,0,0
1410,True,1.0,34,34,0,0
1411,True,1.0,26,26,0,0
1412,True,1.0,92,92,0,0
1413,True,1.0,42,42,0,0
1414,True,1.0,538,538,0,0
1415,True,1.0,806,806,0,0
1416,True,1.0,58,58,0,0
1417,True,1.0,26,26,0,0
1418,True,1.0,112,112,0,0
1419,True,1.0,94,94,0,0
1420,True,1.0,24,24,0,0
1421,True,1.0,26,26,0,0
1422,True,1.0,22,22,0,0
1423,True,1.0,34,34,0,0
1424,True,1.0,46,46,0,0
1425,False,0.9933444259567388,1202,1202,8,8
1426,True,1.0,30,30,0,0
1427,True,1.0,26,26,0,0
1428,True,1.0,30,30,0,0
1429,True,1.0,102,102,0,0
1430,True,1.0,26,26,0,0
1431,True,1.0,40,40,0,0
1432,True,1.0,26,26,0,0
1433,True,1.0,24,24,0,0
1434,True,1.0,38,38,0,0
1435,True,1.0,30,30,0,0
1436,True,1.0,66,66,0,0
1437,True,1.0,26,26,0,0
1438,True,1.0,24,24,0,0
1439,True,1.0,24,24,0,0
1440,True,1.0,26,26,0,0
1441,True,1.0,28,28,0,0
1442,True,1.0,24,24,0,0
1443,True,1.0,60,60,0,0
1444,True,1.0,56,56,0,0
1445,True,1.0,48,48,0,0
1446,True,1.0,38,38,0,0
1447,True,1.0,26,26,0,0
1448,True,1.0,52,52,0,0
1449,True,1.0,970,970,0,0
1450,True,1.0,94,94,0,0
1451,True,1.0,18,18,0,0
1452,True,1.0,50,50,0,0
1453,True,1.0,28,28,0,0
1454,True,1.0,30,30,0,0
1455,True,1.0,42,42,0,0
1456,True,1.0,124,124,0,0
1457,True,1.0,36,36,0,0
1458,True,1.0,32,32,0,0
1459,True,1.0,82,82,0,0
1460,True,1.0,34,34,0,0
1461,True,1.0,36,36,0,0
1462,True,1.0,28,28,0,0
1463,True,1.0,34,34,0,0
1464,False,0.9963069347558473,2437,2437,9,9
1465,True,1.0,38,38,0,0
1466,True,1.0,138,138,0,0
1467,True,1.0,30,30,0,0
1468,True,1.0,110,110,0,0
1469,True,1.0,32,32,0,0
1470,True,1.0,40,40,0,0
1471,True,1.0,52,52,0,0
1472,True,1.0,28,28,0,0
1473,True,1.0,40,40,0,0
1474,True,1.0,116,116,0,0
1475,True,1.0,46,46,0,0
1476,True,1.0,28,28,0,0
1477,True,1.0,36,36,0,0
1478,True,1.0,30,30,0,0
1479,True,1.0,30,30,0,0
1480,True,1.0,92,92,0,0
1481,True,1.0,28,28,0,0
1482,True,1.0,40,40,0,0
1483,True,1.0,60,60,0,0
1484,True,1.0,78,78,0,0
1485,True,1.0,24,24,0,0
1486,True,1.0,32,32,0,0
1487,True,1.0,132,132,0,0
1488,True,1.0,28,28,0,0
1489,True,1.0,250,250,0,0
1490,False,0.9735973597359736,606,606,16,16
1491,True,1.0,40,40,0,0
1492,True,1.0,26,26,0,0
1493,False,0.9861111111111112,144,144,2,2
1494,True,1.0,24,24,0,0
1495,True,1.0,798,798,0,0
1496,True,1.0,30,30,0,0
1497,True,1.0,34,34,0,0
1498,True,1.0,24,24,0,0
1499,True,1.0,36,36,0,0
1500,True,1.0,34,34,0,0
1501,True,1.0,56,56,0,0
1502,True,1.0,30,30,0,0
1503,True,1.0,70,70,0,0
1504,True,1.0,350,350,0,0
1505,True,1.0,40,40,0,0
1506,True,1.0,96,96,0,0
1507,True,1.0,102,102,0,0
1508,False,0.9922279792746114,2316,2316,18,18
1509,True,1.0,44,44,0,0
1510,True,1.0,534,534,0,0
1511,True,1.0,708,708,0,0
1512,True,1.0,92,92,0,0
1513,True,1.0,28,28,0,0
1514,True,1.0,72,72,0,0
1515,True,1.0,24,24,0,0
1516,False,0.9854545454545455,1100,1100,16,16
1517,True,1.0,34,34,0,0
1518,True,1.0,90,90,0,0
1519,True,1.0,28,28,0,0
1520,True,1.0,58,58,0,0
1521,True,1.0,22,22,0,0
1522,True,1.0,90,90,0,0
1523,True,1.0,28,28,0,0
1524,True,1.0,62,62,0,0
1525,True,1.0,38,38,0,0
1526,True,1.0,42,42,0,0
1527,True,1.0,222,222,0,0
1528,True,1.0,38,38,0,0
1529,True,1.0,24,24,0,0
1530,True,1.0,58,58,0,0
1531,True,1.0,30,30,0,0
1532,True,1.0,56,56,0,0
1533,True,1.0,26,26,0,0
1534,True,1.0,12,12,0,0
1535,True,1.0,92,92,0,0
1536,True,1.0,46,46,0,0
1537,True,1.0,30,30,0,0
1538,True,1.0,34,34,0,0
1539,True,1.0,26,26,0,0
1540,True,1.0,26,26,0,0
1541,True,1.0,46,46,0,0
1542,False,0.9777070063694268,628,628,14,14
1543,True,1.0,50,50,0,0
1544,True,1.0,414,414,0,0
1545,True,1.0,70,70,0,0
1546,True,1.0,54,54,0,0
1547,True,1.0,30,30,0,0
1548,True,1.0,78,78,0,0
1549,True,1.0,26,26,0,0
1550,True,1.0,30,30,0,0
1551,True,1.0,28,28,0,0
1552,True,1.0,30,30,0,0
1553,True,1.0,26,26,0,0
1554,True,1.0,24,24,0,0
1555,True,1.0,24,24,0,0
1556,True,1.0,38,38,0,0
1557,True,1.0,28,28,0,0
1558,True,1.0,28,28,0,0
1559,False,0.994619523443505,1301,1301,7,7
1560,True,1.0,32,32,0,0
1561,True,1.0,498,498,0,0
1562,True,1.0,32,32,0,0
1563,True,1.0,34,34,0,0
1564,True,1.0,114,114,0,0
1565,True,1.0,28,28,0,0
1566,True,1.0,38,38,0,0
1567,True,1.0,30,30,0,0
1568,True,1.0,78,78,0,0
1569,True,1.0,26,26,0,0
1570,True,1.0,30,30,0,0
1571,True,1.0,54,54,0,0
1572,True,1.0,46,46,0,0
1573,True,1.0,34,34,0,0
1574,True,1.0,146,146,0,0
1575,True,1.0,74,74,0,0
1576,True,1.0,26,26,0,0
1577,True,1.0,30,30,0,0
1578,True,1.0,26,26,0,0
1579,True,1.0,38,38,0,0
1580,True,1.0,28,28,0,0
1581,True,1.0,26,26,0,0
1582,True,1.0,30,30,0,0
1583,False,0.9876288659793815,970,970,12,12
1584,True,1.0,4142,4142,0,0
1585,True,1.0,132,132,0,0
1586,True,1.0,26,26,0,0
1587,True,1.0,30,30,0,0
1588,True,1.0,68,68,0,0
1589,True,1.0,60,60,0,0
1590,True,1.0,38,38,0,0
1591,True,1.0,42,42,0,0
1592,True,1.0,28,28,0,0
1593,True,1.0,96,96,0,0
1594,True,1.0,42,42,0,0
1595,True,1.0,40,40,0,0
1596,True,1.0,82,82,0,0
1597,True,1.0,44,44,0,0
1598,True,1.0,22,22,0,0
1599,True,1.0,32,32,0,0
1600,True,1.0,32,32,0,0
1601,True,1.0,30,30,0,0
1602,True,1.0,36,36,0,0
1603,True,1.0,40,40,0,0
1604,True,1.0,46,46,0,0
1605,True,1.0,26,26,0,0
1606,True,1.0,134,134,0,0
1607,True,1.0,38,38,0,0
1608,True,1.0,188,188,0,0
1609,True,1.0,94,94,0,0
1610,False,0.9966386554621849,3570,3570,12,12
1611,True,1.0,28,28,0,0
1612,True,1.0,174,174,0,0
1613,True,1.0,26,26,0,0
1614,True,1.0,362,362,0,0
1615,True,1.0,22,22,0,0
1616,False,0.9964871194379391,5124,5124,18,18
1617,True,1.0,24,24,0,0
1618,True,1.0,134,134,0,0
1619,True,1.0,506,506,0,0
1620,True,1.0,32,32,0,0
1621,True,1.0,42,42,0,0
1622,True,1.0,34,34,0,0
1623,True,1.0,30,30,0,0
1624,True,1.0,66,66,0,0
1625,True,1.0,30,30,0,0
1626,True,1.0,140,140,0,0
1627,False,0.988009592326139,417,417,5,5
1628,True,1.0,26,26,0,0
1629,True,1.0,42,42,0,0
1630,True,1.0,26,26,0,0
1631,True,1.0,26,26,0,0
1632,True,1.0,36,36,0,0
1633,True,1.0,20,20,0,0
1634,True,1.0,24,24,0,0
1635,True,1.0,26,26,0,0
1636,True,1.0,24,24,0,0
1637,True,1.0,28,28,0,0
1638,True,1.0,38,38,0,0
1639,True,1.0,150,150,0,0
1640,True,1.0,30,30,0,0
1641,False,0.982635342185904,979,979,17,17
1642,True,1.0,24,24,0,0
1643,True,1.0,50,50,0,0
1644,True,1.0,30,30,0,0
1645,True,1.0,36,36,0,0
1646,True,1.0,36,36,0,0
1647,True,1.0,80,80,0,0
1648,True,1.0,28,28,0,0
1649,True,1.0,42,42,0,0
1650,True,1.0,28,28,0,0
1651,True,1.0,30,30,0,0
